tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate,trains,spacePlatforms
13380,0,897800,121500,124900,89800,79200,41300,502300,100,100
13381,0,799600,115500,113900,87300,76800,36100,456600,100,300
13382,0,908500,105900,126100,86700,76500,37900,552400,100,200
13383,0,854200,137700,120000,90600,80500,43300,482000,200,100
13384,0,902000,139300,124600,86000,76000,41800,520900,100,100
13385,0,915500,130000,111500,89400,79700,42100,550800,100,100
13386,0,2950700,120500,130700,109100,98400,51700,2530500,200,200
13387,0,1078400,144600,128400,88200,77400,41200,678500,100,200
13388,0,923800,120000,142500,88900,79300,41400,544900,200,200
13389,0,1316400,112800,118600,91400,84200,44200,962200,100,200
13390,0,950400,114000,140600,89200,80300,41500,548300,100,100
13391,0,793900,114300,109300,92300,82100,44100,443600,200,200
13392,0,771200,136900,126000,87800,78900,40500,396800,100,200
13393,0,831900,110400,109200,83500,77000,41900,503100,100,100
13394,0,875400,111500,121600,84600,77200,36700,516100,200,100
13395,0,817700,146900,117600,89800,80200,43900,428100,200,200
13396,0,2977200,127000,127100,111300,97900,52300,2560600,100,0
13397,0,1074700,135000,132400,90200,79800,43000,634200,100,100
13398,0,1094000,120100,136500,87700,77800,43400,671100,100,100
13399,0,979200,123000,127000,88200,78700,44900,580600,100,0
13400,0,1548800,120600,115500,89500,77300,43600,1173100,100,100
13401,0,1081000,161900,124300,92700,82000,43700,605000,100,0
13402,0,993800,108100,117000,90800,81500,42900,614700,100,0
13403,0,1001900,98900,116200,113300,105400,51300,641900,100,200
13404,0,1404700,135600,118700,94200,84600,44200,1019900,100,200
13405,0,824900,109600,112300,89500,79400,43700,423300,200,0
13406,0,871700,115700,114400,89200,79300,42500,461200,100,100
13407,0,716800,105100,114000,86600,79000,36100,387800,100,200
13408,0,2064400,105900,130600,85900,75800,42400,1717800,100,100
13409,0,832700,160500,125900,110700,99300,43500,387600,0,100
13410,0,931300,103200,131500,88000,81500,51400,513300,200,100
13411,0,1416300,110300,112300,88300,78200,43400,1047800,200,200
13412,0,926700,137100,138000,92900,83300,45200,525700,100,100
13413,0,812800,131000,118300,88900,79500,42800,432800,200,200
13414,0,1039800,130500,109200,87000,77200,41900,657400,100,100
13415,0,1155700,126700,149700,96200,85100,45000,752000,200,300
13416,0,1132500,129800,132800,91100,81000,44900,717900,100,200
13417,0,1080600,122700,120600,87300,79600,43100,715100,200,200
13418,0,1027400,140800,144800,91900,81600,37600,584700,100,0
13419,0,782600,116800,111000,93000,83100,43100,424400,100,300
13420,0,1010700,131400,160200,97000,83800,51300,598100,100,0
13421,0,1249500,136800,122700,90800,80800,42800,855000,200,200
13422,0,811400,125600,130900,86600,77400,43300,444700,200,200
13423,0,721300,101300,117900,83700,77800,44100,399100,200,100
13424,0,843100,127100,104100,89700,79200,44200,496200,200,200
13425,0,947100,117600,111700,88300,78700,45300,600300,100,100
13426,0,985100,136600,111700,87800,79000,43800,597000,100,200
13427,0,961200,107800,113200,88000,78600,43300,622400,100,0
13428,0,1159700,310900,104300,95800,81300,40600,622000,100,200
13429,0,1089500,135200,114500,91300,80400,42800,705800,200,0
13430,0,2765700,171600,133700,93800,82400,44700,2259400,100,300
13431,0,1019100,125800,103700,89600,79200,42200,624100,200,100
