fileName,run,wholeUpdate_average,controlBehaviorUpdate_average,transportLinesUpdate_average,electricHeatFluidCircuitUpdate_average,electricNetworkUpdate_average,fluidFlowUpdate_average,entityUpdate_average,trains_average
04_goirelandbrad,1,1852431.2994350283,99779.35028248587,139528.38983050847,63532.457627118645,53275.39548022599,39403.64406779661,1524050.451977401,171.63841807909606
04_goirelandbrad,2,1836176.7514124294,99714.97175141243,139217.85310734462,63107.853107344636,53138.502824858755,39024.01129943503,1508523.2485875706,153.33333333333334
04_goirelandbrad,3,1844609.7175141242,100337.54237288136,138669.83050847458,63075.36723163842,53189.23728813559,39191.27118644068,1515978.3050847459,160
04_goirelandbrad,4,1887625.2824858758,98929.35028248587,139819.40677966102,63625.08474576271,53299.858757062146,39497.740112994354,1558670.451977401,149.40677966101694
04_goirelandbrad,5,1854605.2542372881,98256.83615819209,138094.7175141243,63672.71186440678,53571.779661016946,39209.661016949154,1528082.2033898304,161.41242937853107
03_swiftdeath007,0,1700930.1129943503,95464.51977401129,120547.09039548022,60973.0790960452,50958.983050847455,48926.46892655367,1393738.3615819209,160.90395480225988
03_swiftdeath007,1,1698039.1242937853,95429.71751412429,121338.36158192091,61189.97175141243,51354.32203389831,49079.293785310736,1389381.6666666667,156.4406779661017
03_swiftdeath007,2,1692989.011299435,96275.7627118644,121681.49717514124,60488.220338983054,50938.64406779661,48091.75141242938,1383989.9152542374,161.045197740113
03_swiftdeath007,3,1704379.604519774,95948.87005649718,121592.82485875706,60890.64971751413,51170.141242937854,48449.97175141243,1394930.6497175142,157.20338983050848
03_swiftdeath007,4,1711386.186440678,95670.70621468927,120978.41807909604,60688.5593220339,50885.50847457627,48570.621468926554,1403798.757062147,159.80225988700565
03_swiftdeath007,5,1692962.175141243,94495.05649717514,120138.55932203389,60908.333333333336,50822.51412429378,48730.734463276836,1385588.2768361582,145.45197740112994
02_geist,0,1315987.5988700564,118119.94350282486,53685.19774011299,75287.65536723164,53810.536723163845,64261.61016949153,1046291.7514124294,163.5593220338983
02_geist,1,1324181.836158192,118251.41242937853,53029.09604519774,81232.23163841807,55482.457627118645,69870.36723163842,1048678.813559322,156.4689265536723
02_geist,2,1316939.011299435,119393.55932203389,53549.63276836158,81338.78531073446,55336.779661016946,69763.38983050847,1039651.4971751412,164.68926553672316
02_geist,3,1303353.3050847459,117794.20903954802,53893.27683615819,74853.10734463276,53705.056497175145,63741.41242937853,1034094.4350282486,160.76271186440678
02_geist,4,1311463.4745762711,118496.9209039548,53755.67796610169,75055.59322033898,53757.20338983051,64143.16384180791,1041345,165.25423728813558
02_geist,5,1314456.6101694915,117639.0395480226,53664.745762711864,81353.41807909604,55552.03389830508,69824.83050847458,1038920.7344632768,149.68926553672316
01_geist,0,1497732.4858757062,113385.08474576271,119395.59322033898,69190.56497175142,51347.062146892655,58239.57627118644,1172571.5536723165,153.3050847457627
01_geist,1,1491947.9661016949,113600.59322033898,120633.78531073446,65447.09039548023,50237.23163841808,54944.54802259887,1168718.7853107345,154.2090395480226
01_geist,2,1496284.209039548,113314.49152542373,119175.7627118644,69521.04519774011,50896.101694915254,58340.36723163842,1170391.5819209039,151.66666666666666
01_geist,3,1573574.8305084745,115472.42937853107,123993.98305084746,69896.10169491525,51455.338983050846,58708.0790960452,1240260.93220339,162.96610169491527
01_geist,4,1505902.9661016949,114916.32768361582,121341.77966101695,65153.022598870055,50036.69491525424,54692.96610169492,1180754.2372881356,155.19774011299435
01_geist,5,1510584.406779661,114281.04519774011,120921.83615819209,69018.36158192091,51331.89265536723,57848.75706214689,1182039.5197740113,148.50282485875707
00_baseline,0,2278636.440677966,53581.38418079096,172587.11864406778,70023.41807909604,61808.418079096045,52544.293785310736,1945332.4293785312,10986.016949152543
00_baseline,1,2260071.04519774,52640.141242937854,172954.97175141243,69858.87005649718,61704.01129943503,52548.53107344633,1927772.372881356,11023.672316384182
00_baseline,2,2277549.4350282485,52689.68926553673,172131.29943502825,69953.92655367231,61867.99435028248,52517.65536723164,1944690.9039548023,11301.440677966102
00_baseline,3,2281628.0790960453,52807.1186440678,172925.50847457626,70372.96610169491,62323.78531073446,53144.858757062146,1947070.395480226,11564.435028248588
00_baseline,4,2320046.2994350283,53185.08474576271,176397.00564971752,70806.35593220338,62682.68361581921,52840.056497175145,1981307.627118644,11595.706214689266
00_baseline,5,2290102.7401129943,52398.700564971754,173606.77966101695,70478.8418079096,62246.07344632768,52439.49152542373,1956786.5254237289,11544.97175141243
