tick,run,wholeUpdate,controlBehaviorUpdate,transportLinesUpdate,electricHeatFluidCircuitUpdate,electricNetworkUpdate,fluidFlowUpdate,entityUpdate
3685,1,5561600,52800,144900,186700,178800,180200,5141100
3686,1,7282500,53300,106300,211000,203200,204600,6868000
3687,1,9614400,50800,126700,203100,178600,192600,9188900
3688,1,10167100,31500,108400,210900,186800,202600,9771300
3689,1,7110300,60200,129800,202100,182500,197400,6664700
3690,1,7426300,76300,147900,209600,204200,150700,6930700
3691,1,7741800,29800,127300,215900,209200,183700,7308400
3692,1,9791800,62600,123200,217900,210700,164200,9334000
3693,1,7644000,58200,123800,221400,211900,218200,7146400
3694,1,8201200,26800,123100,226400,214300,221600,7709400
3695,1,10670100,35100,121000,242000,228100,230700,10205600
3696,1,11955300,66300,115400,220200,213200,172400,11434700
3697,1,8828200,59800,118500,254400,221700,242500,8299500
3698,1,8141900,99200,126600,234500,183900,222700,7554400
3699,1,7634000,81200,107500,226500,212400,219700,7127700
3700,1,8272700,23800,128000,216300,208200,214100,7857100
3701,1,7561300,20800,114800,194300,176600,185900,7173200
3702,1,8135500,57900,108200,215500,207800,212700,7697200
3703,1,11324300,65100,131300,215700,207000,165400,10854700
3704,1,12707500,51500,102500,207800,187000,197400,12295500
3705,1,8890100,56600,117800,247600,215300,238000,8384100
3706,1,7770000,71800,161300,231700,178500,221000,7186800
3707,1,7820000,23500,121600,224600,211900,211800,7307600
3708,1,8904300,70800,153300,231900,221100,166900,8316300
3709,1,7511200,58900,119700,242100,220300,233600,7029600
3710,1,8568700,81300,128800,194200,188500,170100,8098900
3711,1,8178400,61700,126500,218800,181000,208900,7654500
3712,1,9772600,57200,129300,213500,172400,204200,9299100
3713,1,8103100,55200,108400,237200,174500,231100,7649900
3714,1,7622800,48700,113300,214200,173700,204000,7198000
3715,1,5751300,51700,111000,216800,213900,205800,5316000
3716,1,7800500,86200,115900,194000,159200,184200,7273100
3717,1,6089200,24200,104500,340400,263800,335800,5448100
3718,1,7318200,43900,129400,214600,201000,208800,6808400
3719,1,9630700,25100,121200,239300,209800,229400,9161200
3720,1,9817100,63000,120400,221700,215600,183400,9363000
3721,1,6941900,72600,117200,229600,206100,224500,6486100
3722,1,7129300,27000,119400,241800,210900,233500,6711800
3723,1,7554900,75000,128300,210200,201700,207600,7101200
3724,1,8700100,43900,111800,246500,224100,237200,8239000
3725,1,8209300,57400,125900,223400,215900,216000,7733200
3726,1,8622400,36400,120700,224000,216400,204100,8127900
3727,1,11094000,22900,120500,230200,188400,222000,10641500
3728,1,17769500,42300,127700,260400,235500,249500,17282300
3729,1,9259000,56300,152000,238100,191900,231600,8736500
3730,1,7424400,33000,110700,224200,217700,154200,6957600
3731,1,8269200,42400,115400,218400,211100,215000,7840400
3732,1,8849900,66900,142500,224700,195000,214300,8371000
3733,1,7394900,40100,118400,236200,210100,226000,6949900
3734,1,8063800,33100,133000,229600,209000,219400,7600600
3735,1,7329000,25600,122800,232100,217400,223200,6895000
3736,1,9939900,52600,120200,351400,339000,225800,9346400
3737,1,8385200,122600,140100,196600,179700,185400,7842800
3738,1,8013300,77700,115700,231700,207300,222800,7407100
3739,1,6256700,32700,121700,194700,176800,184300,5641800
3740,1,7531100,38300,107100,216300,209800,152900,7120000
3741,1,6437300,37800,123800,228900,209000,219300,5962100
3742,1,7003200,27600,110100,215600,208200,212700,6557300
3743,1,9815000,70700,118000,195900,189900,170300,9396300
3744,1,10463000,20300,118800,221300,202100,214900,10070600
3745,1,6800700,35400,115800,239500,170800,227300,6375300
3746,1,7413900,22600,109600,223600,208300,216300,7024100
3747,1,7214000,29700,128100,197900,175000,186000,6826700
3748,1,8826500,58600,128500,209600,171100,200000,8387600
3749,1,7394800,34800,122500,217700,210100,168000,6968600
3750,1,8482400,27700,112300,222200,215200,219700,8062300
3751,1,11031800,31600,111400,197500,190600,170000,10636100
3752,1,11743100,43100,112500,241300,219800,233700,11304200
3753,1,9362300,44300,132400,229800,160800,219400,8897200
3754,1,7136900,44200,109600,213700,205400,210100,6670300
3755,1,8098300,20300,136700,218500,210700,215600,7650400
3756,1,9400000,24700,133200,221800,215200,215700,8895600
3757,1,7774500,55700,144900,223900,210800,216400,7274000
3758,1,8010800,39900,113200,232500,174300,222600,7529900
3759,1,11068300,61900,124900,202400,179200,192700,10599300
3760,1,11228700,59900,112500,221200,214700,167500,10766700
3761,1,9533600,39800,125100,228100,206400,220300,9069200
3762,1,7804800,38800,117500,224100,204000,214600,7361600
3763,1,7953500,37200,100000,214400,207100,188200,7528200
3764,1,9128900,62900,117700,229500,219800,168300,8652400
3765,1,8088000,48000,122400,233700,213900,223500,7603000
3766,1,8251100,28500,138000,186700,181300,182800,7798200
3767,1,7272400,23500,111700,224800,220000,215800,6856000
3768,1,9852400,37500,133300,221400,171500,214600,9388500
3769,1,7350100,31000,136500,235500,219400,225100,6806900
3770,1,7789000,42200,112300,210300,178100,200900,7296000
3771,1,5633200,67000,99800,212700,206800,155300,5145000
3772,1,7121900,52900,120200,219600,210200,216700,6673100
3773,1,5769900,43600,122400,228800,199600,218600,5314100
3774,1,6878900,31900,121700,203100,194100,152800,6471600
3775,1,9457300,28400,115700,239800,212600,234300,9016600
3776,1,10729700,20000,180600,200400,170600,192300,10267900
3777,1,7639900,31400,118100,225600,213300,162500,7187300
3778,1,7728400,84500,106200,207600,174000,198700,7165700
3779,1,8237600,21300,103100,210300,202500,206700,7811600
3780,1,8740400,75200,134400,199500,171400,190800,8273700
3781,1,7301400,34100,107800,229500,206100,221100,6883700
3782,1,8123100,53600,114800,190200,182200,160900,7726100
3783,1,11198800,51500,127400,243300,211800,236800,10722700
3784,1,12115300,21000,118700,218400,207700,214800,11702600
3785,1,8701000,31200,119700,205400,183500,198000,8278400
3786,1,7719200,66400,120900,229600,206500,220200,7174600
3787,1,7703100,84800,118400,218100,192000,208800,7195100
3788,1,9657900,24300,120600,233700,206000,224100,9212800
3789,1,8470200,72500,116900,222300,203700,213900,7985700
3790,1,8752300,44600,120800,223400,207200,212600,8240700
3791,1,11409200,73500,120300,242300,174400,230700,10901500
3792,1,12456200,38400,159300,256500,220600,247800,11929300
3793,1,9356300,32700,143300,210400,185800,199600,8908700
3794,1,7232400,26500,132900,224300,205800,217900,6775100
3795,1,7352600,49200,106800,207300,199900,147200,6907600
3796,1,8295200,27600,130600,241900,211100,232100,7810600
3797,1,7366400,23700,120200,226900,208500,222100,6933300
3798,1,8601900,22300,118600,219300,208800,216000,8113500
3799,1,7749800,25700,126500,193700,173000,187200,7288700
3800,1,9502000,34200,111200,204900,190100,198200,9007400
3801,1,8464300,66400,116600,217800,161900,212000,7840100
3802,1,8036100,28400,120700,221600,217800,215700,7464300
3803,1,6298700,29600,110300,198200,192100,195500,5921900
3804,1,7945600,71100,130300,223700,186900,217600,7486300
3805,1,5332300,59200,121600,223500,204700,213000,4896200
3806,1,7241200,69400,120600,212100,196600,205000,6801300
3807,1,8384200,67200,169900,210800,205400,157300,7908300
3808,1,10530600,79700,122800,219600,202500,212600,10068200
3809,1,7445900,45000,120300,193100,179800,186600,7033600
3810,1,7242300,56300,107700,237000,209900,228000,6782600
3811,1,7898100,47300,111300,202100,171600,193100,7476100
3812,1,9045200,28800,111500,233500,213000,226600,8623200
3813,1,8522800,42700,136700,210400,205100,175600,8073700
3814,1,8820100,64300,143400,219000,213400,169600,8299400
3815,1,10807500,47600,113500,244000,222800,232100,10346300
3816,1,12748500,23200,215200,248500,213600,239200,12149600
3817,1,8827700,39800,128100,231400,211100,224600,8348300
3818,1,7639600,51600,130000,241400,223100,229400,7098000
3819,1,7463500,62300,114900,196700,185300,188100,6994500
3820,1,8514200,48300,118600,341400,265300,335800,7958900
3821,1,7672100,63600,106100,237100,219200,225400,7216900
3822,1,8115700,23600,131600,237000,218400,230300,7668500
3823,1,7318900,37600,118600,221400,202800,211800,6897300
3824,1,9888800,51100,127500,190800,185300,171100,9465500
3825,1,7699600,57200,127200,230600,212600,222300,7225800
3826,1,8589600,38600,127500,236100,218300,225400,8099300
3827,1,6220000,47400,127300,240500,217900,228800,5751100
3828,1,7208300,27200,122700,236500,213300,225800,6778100
3829,1,5474100,24800,135500,221700,206000,216300,5023600
3830,1,7229700,72800,111400,224700,218000,221600,6740600
3831,1,9426100,21300,122000,227400,209000,221700,8866400
3832,1,10207800,35000,126900,235400,211700,225300,9692300
3833,1,7937400,25000,122300,225700,206100,218500,7507500
3834,1,7387900,42200,115800,232200,207800,221100,6948700
3835,1,7486600,57500,133300,213100,155400,206800,7037400
3836,1,8819300,34100,109900,224400,207900,213900,8403200
3837,1,8407900,30700,126100,228100,209100,218100,7955200
3838,1,8873400,39800,126400,219300,213900,189300,8355200
3839,1,11172900,24900,114900,237100,212900,228700,10725500
3840,1,12286400,81900,160900,205000,163300,194800,11787600
3841,1,8985900,61700,122100,247700,172100,236500,8511300
3842,1,7546600,30400,128600,230200,175800,222200,7114700
3843,1,7897100,23900,105500,221600,214700,219300,7503000
3844,1,8866900,47700,122300,227500,221000,205800,8423100
3845,1,8276400,31800,122400,241500,220200,232700,7810600
3846,1,8622400,36700,119200,221800,180600,215600,8143400
3847,1,10494200,61000,125300,197700,191400,167400,10039800
3848,1,17292200,56200,133500,219600,212200,185500,16810700
3849,1,9360800,24700,146300,233500,208300,225500,8865700
3850,1,7925000,25500,132200,218700,211400,169700,7415100
3851,1,8285300,52300,112100,233600,221100,225200,7818600
3852,1,9061900,70500,150800,237200,216200,228700,8550400
3853,1,7870100,75500,134000,220100,205300,214300,7380000
3854,1,8591200,41700,122200,226900,215400,217900,8138200
3855,1,7762900,34500,117600,223900,210200,214100,7314100
3856,1,9976500,39800,139200,235600,216400,229900,9486100
3857,1,7428800,22400,121700,228800,220100,223200,6979800
3858,1,7990300,40400,134400,237100,184900,228800,7450700
3859,1,5678200,53400,108700,215200,210500,172200,5214200
3860,1,7903800,90700,105400,226300,167800,215400,7406500
3861,1,5718000,48900,109500,211600,206300,147300,5228000
3862,1,7069500,38800,131000,221500,179200,210500,6511900
3863,1,9084000,26900,121400,195500,173100,188400,8637500
3864,1,10758700,42800,117900,219300,211900,170100,10336200
3865,1,7783900,43500,111800,229000,168900,222800,7350200
3866,1,7496700,46700,124200,219600,205900,214600,7063100
3867,1,7767300,50100,128000,213800,208200,189100,7339800
3868,1,8360800,82900,101300,221200,156200,210300,7914600
3869,1,7953900,25900,123500,214900,208400,157400,7526200
3870,1,8863400,51800,124800,210400,201400,207000,8412000
3871,1,10780100,21100,124600,234400,177000,227200,10333400
3872,1,12407900,26100,106400,197900,182000,190700,12016700
3873,1,9938000,38400,116000,244900,213000,239100,9480300
3874,1,6784700,37200,125000,203000,195200,168100,6321100
3875,1,7812800,58100,126800,227900,216200,220000,7336000
3876,1,9025900,94000,109500,206000,199300,195500,8500800
3877,1,7671800,27800,119600,228300,174100,220300,7211300
3878,1,8364800,47300,116500,219600,212100,174900,7875400
3879,1,11149700,25500,126000,218200,210500,214000,10681900
3880,1,11925500,91500,127900,219400,211500,166800,11419200
3881,1,8563500,73400,112100,229000,158200,217300,8075200
3882,1,7766200,39800,123800,229800,213300,219500,7304300
3883,1,8522700,67500,120800,228500,212700,222800,8046000
3884,1,8802200,43800,115400,235600,179400,225400,8338800
3885,1,7788900,36600,117300,195300,182600,189900,7366300
3886,1,8458800,69100,125000,231100,216000,224300,7871800
3887,1,7250500,58900,113500,218700,212300,146200,6709700
3888,1,9985200,34100,124300,232600,184000,224800,9542300
3889,1,7823400,36100,129800,224400,209300,214600,7364000
3890,1,8363700,25600,124000,238000,215000,230800,7912200
3891,1,6169500,54700,127600,208900,200600,205600,5653100
3892,1,7668100,73200,117700,209200,179100,199900,7194000
3893,1,6000100,57800,122300,228400,197400,220400,5461100
3894,1,6787300,25700,101300,342900,269600,337500,6207400
3895,1,9641000,56400,103900,243500,225700,234400,9188600
3896,1,9739600,57000,123400,234900,184500,227700,9258600
3897,1,8017700,57500,122700,211900,205900,163600,7569600
3898,1,7456900,77600,130000,201100,174600,195900,6898300
3899,1,8294900,35000,117700,217500,212500,211200,7852500
3900,1,9030700,26500,122300,218400,212700,215600,8611400
3901,1,7620400,40000,132400,218800,211300,158600,7192700
3902,1,8195400,21400,129700,227000,206300,217900,7784100
3903,1,11503900,39400,111900,225100,218700,175500,11085200
3904,1,12626500,69900,139600,228700,214100,220000,12148500
3905,1,8277500,40300,117800,231300,206100,221600,7832900
3906,1,7860700,67800,142400,221800,202800,216700,7330100
3907,1,7759900,51800,125000,227100,211400,215600,7303200
3908,1,8862000,28200,119400,220200,217600,214800,8448800
3909,1,7571000,41900,106500,222100,214600,164500,7150900
3910,1,8745800,65000,127400,226100,211300,218200,8220300
3911,1,7557100,28700,111400,234700,212000,222300,7125700
3912,1,9435900,33400,108900,315800,248800,309900,8925200
3913,1,7846700,81700,100700,215100,208200,209100,7399300
3914,1,7592200,24000,122900,221800,213900,218700,7151800
3915,1,5869000,65100,139700,243500,220800,231700,5343900
3916,1,7304200,58800,138600,206300,174800,196800,6833800
3917,1,5571400,38000,110200,181200,175300,154100,5173900
3918,1,7260900,73600,115400,217900,166400,211400,6738400
3919,1,9361000,61500,115900,226200,201800,220600,8854900
3920,1,9474800,31600,115200,216900,210800,188500,9049100
3921,1,8203400,22400,107900,235200,212000,227700,7734200
3922,1,7800500,62700,134100,221700,215800,165400,7262100
3923,1,8025900,59500,118200,212400,205900,190800,7585000
3924,1,9202800,71900,117700,224500,206100,214800,8677400
3925,1,7427300,37100,127600,233500,183400,225200,6940500
3926,1,7906900,30600,114600,213200,191300,206500,7508700
3927,1,10832400,77500,114200,237800,217900,229800,10370700
3928,1,12583000,39400,104500,248100,221000,241200,12147300
3929,1,8620500,68100,148200,184700,179100,161100,8145900
3930,1,8041800,32900,101800,230800,209900,220900,7600700
3931,1,8096400,34700,129900,212600,203800,208800,7637200
3932,1,8911800,24700,108600,226300,181300,219600,8484600
3933,1,7883100,21500,118000,219300,211100,215800,7457000
3934,1,8047900,67900,117400,188600,182600,152700,7566500
3935,1,10800700,74100,123000,239500,219300,229700,10302600
3936,1,12321900,49500,132900,240000,215000,227100,11789800
3937,1,8217400,35100,128400,229200,224300,225400,7749900
3938,1,7325000,39800,124000,229800,216500,219300,6833800
3939,1,7237500,71500,130600,228000,212200,218100,6728100
3940,1,8845700,80500,122300,208300,182100,198000,8383200
3941,1,8018000,54900,115900,213500,207200,191500,7569200
3942,1,8355600,38800,109200,218200,210600,210900,7927800
3943,1,7566500,74200,124100,221600,215100,216300,7093500
3944,1,10048400,36700,117400,236300,225500,171500,9598400
3945,1,7679800,22300,122200,232500,212000,225200,7208600
3946,1,8080000,21300,140700,218500,211000,212000,7581400
3947,1,6105700,68700,139000,221500,206300,213200,5627400
3948,1,7493600,92700,128100,232500,208000,222300,6983800
3949,1,5359600,25800,120500,229300,174400,219500,4917800
3950,1,7217400,63400,113500,243300,231400,229600,6722900
3951,1,10742600,23200,118900,219700,211600,197700,10217000
3952,1,9944100,22800,121400,222500,165100,216200,9501100
3953,1,7933600,65000,139100,254000,216200,244600,7401900
3954,1,7935900,42800,139200,218600,212000,164600,7455300
3955,1,8016100,37000,117600,230300,210400,219400,7489600
3956,1,9109400,53200,121100,216600,210000,167900,8570000
3957,1,8292500,23700,163400,225900,217100,223300,7803600
3958,1,9187500,50900,119600,224600,209800,217700,8638700
3959,1,10676000,43700,122300,214000,207600,211100,10201600
3960,1,11850200,39500,125100,209900,193300,198900,11426300
3961,1,8697300,64900,115800,232200,222300,201000,8239500
3962,1,7162800,28000,130400,207100,181600,196400,6746900
3963,1,7795500,67400,116300,214800,207600,155600,7343100
3964,1,9562200,61400,125400,226400,190100,220300,9091200
3965,1,8010200,62700,119300,215400,207800,158200,7544300
3966,1,8341500,29500,136100,226700,196400,217400,7826700
3967,1,11002600,76200,143600,226600,178100,216000,10488700
3968,1,17896200,69900,109100,255000,181000,247800,17403400
3969,1,10406400,75400,118800,180700,175000,164800,9970500
3970,1,7436300,54000,123300,210600,203000,157600,6935500
3971,1,8026200,57000,117800,225700,203000,215200,7465400
3972,1,9857500,36200,126800,213700,188100,205000,9278700
3973,1,7824400,57900,128700,202500,185100,193600,7384900
